   I        Q 
-1.529808e+01 -3.187423e+00 
1.899660e+01 1.320190e+01 
1.271289e+01 -8.952191e+00 
1.211567e+00 -8.337901e+00 
9.921096e+00 -1.728398e+01 
-3.317969e+01 -2.040683e-01 
1.268142e+01 2.268326e+01 
1.759550e+01 -1.148117e+01 
-1.821915e+01 -1.606840e+00 
1.955281e+01 -2.761184e+00 
-1.847306e+01 -6.697400e-01 
-1.597792e+00 -3.074337e+00 
6.833943e-01 2.447232e+01 
9.009476e+00 -9.826289e+00 
-1.920450e+00 -7.966581e-01 
-1.495002e+01 1.801194e+01 
2.614231e+01 1.542403e+01 
8.838446e+00 1.100737e+00 
2.630438e+01 -5.080525e+00 
-7.865597e+00 -9.101084e+00 
3.354282e+01 -5.462917e+00 
-2.445215e+01 -2.424947e+01 
1.192555e+01 -2.856682e+00 
-2.546416e+01 1.950505e+00 
1.678706e+01 -7.427087e-01 
-1.177104e+01 -3.134077e+00 
-1.181090e+01 -2.331165e+00 
3.577560e-01 3.451977e+01 
2.629420e+01 -1.339443e+01 
-8.648660e+00 4.062276e+00 
3.111235e+00 -9.986695e-01 
1.733035e+01 2.306899e+01 
2.434021e+01 -3.219644e+01 
-2.056605e+01 -1.259764e+01 
-1.958942e+00 1.329585e+01 
1.198134e+00 -5.188917e+00 
4.853577e+00 1.622265e+01 
2.086572e+01 -5.412247e+00 
2.357272e+00 -1.801110e+01 
1.583841e+00 -6.767530e+00 
-2.474252e+01 -7.791216e+00 
6.538707e+00 2.513396e+01 
1.277672e+01 1.034928e+01 
2.557602e+01 -8.908005e+00 
1.272254e+01 -1.782679e+01 
-1.175021e+01 -1.102344e+01 
1.135199e+01 -7.777945e+00 
3.672880e+00 7.832954e-01 
5.295725e+00 -3.909641e+01 
-2.396714e+01 -6.656050e+00 
-1.868035e+01 3.628681e+00 
-7.459311e+00 -4.599555e-01 
-3.671488e+00 2.831127e+01 
1.506305e+01 -4.003638e+00 
2.193139e+01 -5.761136e+00 
-9.698621e+00 -2.779950e+01 
-2.097780e+01 -1.059323e+01 
-1.368889e+01 1.152676e+01 
-1.814408e+01 1.730477e+01 
2.429538e+01 1.478558e+01 
6.824423e+00 3.390581e+00 
6.852262e+00 -1.440223e+01 
8.514059e+00 -1.364211e+00 
-1.658338e+01 -1.475023e+00 
2.481278e+01 -7.716134e+00 
-1.998145e+01 -6.946563e+00 
-9.441530e+00 -1.492110e+00 
1.106323e+01 2.302465e+01 
3.685705e+00 -1.321483e+01 
1.067603e+01 6.104738e+00 
1.333813e+01 -1.648622e+01 
-1.650512e+01 -1.384064e+01 
1.194046e+01 3.446979e+00 
-1.079546e+01 -1.802024e+01 
8.615668e-01 2.007681e-01 
-6.081043e+00 -2.206627e+01 
-3.274093e+01 1.013711e+01 
1.866135e+01 9.130892e+00 
-1.111730e+01 -8.977594e+00 
4.831314e-01 -7.222985e+00 
-2.317235e+01 -2.483484e+00 
-1.134731e+01 2.316604e+01 
2.237209e+01 5.283221e+00 
-5.823721e+00 -8.871852e+00 
-1.411028e+00 -1.610951e+01 
-3.168321e+01 1.876242e+01 
1.168736e+01 9.359667e+00 
5.596789e+00 1.632034e+01 
4.093304e+00 -1.571554e+01 
1.779441e+00 1.042267e+01 
-2.844992e+00 -4.827447e+00 
5.996489e+00 -4.265479e+00 
-1.623519e+01 5.423429e+00 
1.934025e+01 1.159594e+01 
-1.408279e+00 -3.423901e+01 
-2.759594e+01 2.659203e+01 
1.873688e+01 -1.004042e+01 
-1.251077e+01 1.063655e+01 
3.219505e+00 -1.597188e+00 
9.699834e+00 -4.767570e+00 
-2.710150e+01 -8.467565e+00 
4.529959e-01 2.456296e+01 
8.814926e+00 -4.903500e+00 
-5.699767e+00 3.530900e+00 
-8.377065e+00 -6.937405e+00 
-1.507494e+00 2.203103e+01 
-8.715108e+00 -4.795025e+00 
8.865481e+00 2.531670e+01 
8.255444e+00 1.168374e+00 
8.953172e+00 -8.474945e+00 
-8.626172e+00 4.258672e+00 
1.678406e+00 -1.749180e+00 
-1.996266e+01 4.285491e+00 
5.674178e+00 3.507072e+01 
1.131561e+01 4.721729e+00 
1.429075e+01 1.259159e+01 
1.374149e+01 1.867821e+01 
3.881895e+01 -1.417662e+01 
-2.061297e+00 -1.789060e+01 
-2.324537e+00 1.725455e+01 
4.658139e+01 -2.086134e+01 
-2.330949e+01 -1.720665e+01 
1.326803e+01 -6.403478e+00 
-6.026709e+00 -9.336129e+00 
-3.782316e-01 6.896681e+00 
1.765978e+01 -2.169132e+01 
-1.068411e+01 -2.231634e-01 
3.435028e+00 -2.559371e+01 
-1.941480e+01 1.287736e+00 
-2.301859e-01 3.243987e+00 
-6.511749e+00 -1.114910e+01 
-3.287274e-02 4.226022e+00 
-3.047927e+01 -1.243656e+00 
3.195226e+01 2.874594e+01 
-2.279952e+00 -2.361282e+01 
3.593959e+00 -3.327755e+00 
1.180489e+00 -8.828861e+00 
-2.099423e+01 -1.383742e+01 
-9.635274e-01 4.372746e+00 
-2.447373e+01 1.042227e+01 
1.448158e+01 -2.259690e-01 
-1.535826e+01 2.037042e+01 
1.960432e+01 -6.697673e+00 
5.597693e+00 7.140850e+00 
-1.337239e+00 -1.832592e+01 
1.246172e+01 -4.697498e+00 
-2.853833e+01 -1.883075e+01 
1.995592e+00 -5.181728e-01 
-3.613474e+01 2.536278e+00 
7.053822e+00 1.404450e+01 
-2.171184e+01 1.069302e+00 
1.152578e+00 2.507627e+01 
-2.173648e+00 5.104893e+00 
1.372462e+01 1.193064e+01 
-1.680587e+01 4.951659e-01 
2.171527e+01 2.102213e+01 
3.062010e+00 -6.614753e+00 
3.026804e-01 -4.556588e+00 
-1.583155e+00 7.369589e+00 
-7.128451e+00 7.274864e+00 
1.297954e+01 6.372951e+00 
5.196238e+00 9.930449e+00 
-2.596479e-01 -1.804354e+01 
-1.688858e+00 2.408901e+01 
4.245138e+00 2.442269e+00 
2.477870e+01 3.623752e+00 
9.092919e-01 -1.340615e+01 
-1.308588e+01 -1.160605e+01 
-3.723431e+00 2.931787e+01 
1.728371e+01 -1.627496e+00 
6.511492e+00 1.073938e+01 
2.933799e+01 -1.543619e+01 
-1.260619e+01 -1.182251e+01 
-4.150034e+00 -1.707623e+01 
-7.989409e+00 3.717531e+01 
2.063225e+01 -2.614893e+01 
2.614403e+00 1.484780e+01 
1.984833e+00 -1.365375e+01 
1.596032e+01 -1.650670e+01 
-2.992357e+01 4.342333e+00 
1.924527e+01 -1.000534e+00 
1.106484e+00 -5.329446e+00 
-4.885521e+00 -8.373440e+00 
6.549107e+00 -2.330390e+01 
-4.272996e+01 3.015126e+00 
-5.473642e+00 1.429467e+01 
8.695450e+00 2.978353e+01 
1.447564e+01 -1.671282e+01 
-1.237136e+00 -3.386515e+00 
-1.339758e+01 -1.221737e+00 
2.800309e+00 9.973480e-01 
-1.603605e+01 1.219303e+01 
1.884524e+01 8.124662e+00 
-2.011498e+00 -1.039042e+01 
-2.104208e+01 2.095926e+00 
8.235638e+00 3.825127e+01 
2.475569e+01 -3.722051e+00 
1.371215e+01 -6.956101e+00 
-7.554979e-02 -3.186848e+00 
9.675683e+00 -1.147795e+01 
4.092177e+00 4.323295e+00 
-6.620127e-01 -2.721010e+01 
-2.002007e-01 1.409298e+01 
5.347530e+00 -3.199429e+01 
-2.695493e+01 -3.826424e+00 
-2.281983e+00 6.379262e+00 
-1.585746e+01 -1.061524e+01 
-1.379405e+01 1.372796e+01 
-6.080768e+00 1.084842e+01 
-3.269725e+00 6.194158e+00 
4.638519e+00 1.545645e+01 
-4.586238e+00 -1.189989e+01 
-1.626672e+01 2.307992e+01 
1.870319e+01 2.022605e+01 
6.431828e+00 -1.056250e+01 
-1.520169e+00 7.309520e+00 
-5.179248e+00 4.813382e+00 
4.173597e+00 1.372107e+01 
1.741460e+01 8.744447e+00 
-1.141917e+01 -7.667197e+00 
2.774480e+01 2.003633e+01 
-2.156270e+01 -1.745883e+01 
1.719273e+01 3.357404e+01 
2.528483e+01 4.830267e+00 
1.409773e+01 -3.496124e+01 
-1.710746e+01 1.315177e+01 
8.527731e+00 8.366833e+00 
3.196995e+01 -1.503729e+00 
-6.957078e+00 -2.027133e+01 
7.908386e+00 -3.353687e+00 
-8.175718e+00 -8.530066e+00 
2.006486e+00 5.331130e+00 
-2.066116e+00 -7.396078e+00 
5.251397e+00 1.640113e+01 
1.539676e+01 -1.549222e+01 
2.090164e-02 -3.859139e+00 
1.220860e+00 -2.142175e+01 
-2.631237e+01 1.164093e+01 
2.586266e+01 -2.794669e+00 
-3.034777e+01 -4.522262e+00 
1.003081e+01 2.262117e+01 
2.467659e+01 -2.566806e+00 
-1.683514e+01 -1.388738e+01 
2.148385e+01 8.412599e+00 
-5.770094e+00 -2.764585e+00 
1.436257e+01 -2.532729e+01 
-1.189714e+01 1.357289e+01 
9.418255e-01 -3.129702e+01 
-1.833203e+01 1.685000e+01 
6.433675e+00 7.621797e+00 
8.666196e+00 -1.552671e+01 
-8.438628e+00 -5.307637e-02 
-1.237889e+01 -6.200898e+00 
8.246680e-01 6.677335e+00 
-6.662781e+00 1.267516e+01 
2.002026e+01 -1.531074e+01 
-2.202578e+01 -8.645930e+00 
-1.412491e+01 6.031680e+00 
-1.065369e+01 1.407326e+01 
1.229731e+01 1.991222e+01 
-7.244730e+00 -8.444382e+00 
1.273050e+01 2.234379e+01 
-1.357534e+00 -6.155937e+00 
5.418545e+00 5.359635e+00 
3.288975e+00 1.501440e+01 
1.183078e+01 -4.479081e+00 
1.753696e+01 4.443792e+00 
-5.059572e+00 -2.098739e+01 
-3.091772e+00 7.862112e+00 
5.083059e-01 5.730023e+00 
1.264214e+01 -1.461793e+00 
-8.333493e+00 2.989850e-01 
2.399671e+01 8.259253e+00 
-1.063067e+01 -2.182070e+01 
9.130412e+00 1.995435e+01 
1.117925e+01 -1.925919e+01 
-1.703313e+01 -2.963427e+00 
2.159465e+01 1.705253e+01 
-9.667899e+00 -2.964794e+01 
2.736265e+00 2.418939e+01 
1.340841e+01 -1.524347e+00 
2.493825e+01 -2.450332e+01 
-2.284194e+01 -1.801898e+01 
-6.574960e+00 2.959809e+00 
9.249763e+00 -1.095122e+01 
-3.020884e+01 -4.878046e+00 
7.180305e+00 9.643355e+00 
-3.561246e-01 -7.643466e-01 
-1.520081e+01 -1.201565e+01 
-1.770771e+00 1.496787e+01 
-1.484269e+01 1.404945e+01 
3.268400e+01 3.440169e+00 
-7.153060e+00 -8.000503e+00 
-5.995417e+00 -1.374362e+01 
-1.392451e+00 1.970944e+01 
-4.548257e+00 -1.217411e+01 
4.602517e+00 1.312045e+01 
-6.100317e+00 -7.787080e+00 
-3.700831e+00 1.423366e+01 
1.415475e+01 1.224353e+00 
-9.052722e+00 -9.396632e+00 
-8.755131e+00 1.809881e+01 
2.085255e+01 4.169206e+00 
-1.470456e+01 -1.350226e+00 
1.467537e+01 1.582409e+01 
1.036293e+01 1.388491e+01 
3.550782e+01 -2.201987e+01 
-1.626837e+01 -1.345612e+01 
7.565006e+00 -8.600179e+00 
-1.975701e+01 -8.890056e+00 
-1.270836e+01 1.669194e+01 
1.396158e+01 2.327182e+01 
1.578799e+01 -4.967034e+00 
1.897369e+01 2.478800e+00 
1.491907e+00 -1.736489e+01 
1.659984e+01 -2.930363e+00 
-1.062008e+01 -1.812196e+01 
6.699602e+00 2.251580e+00 
1.538669e+00 -1.213038e+01 
-4.694779e+00 -5.099084e+00 
5.458157e+00 -3.982339e+00 
2.292789e+00 -1.310727e+01 
-1.416297e+01 -1.038140e+01 
8.132339e+00 -4.961954e+00 
-3.291149e+01 -1.383634e+01 
4.975951e+00 2.502859e+01 
8.518708e+00 -1.289064e+01 
-1.387437e+01 -1.026545e+01 
-6.171652e+00 4.602919e+00 
-1.189169e+01 2.991865e+00 
7.176972e+00 8.483007e+00 
-2.131061e+00 -7.954752e+00 
-1.026860e+01 -3.729767e+00 
-1.554395e+01 2.194867e+01 
3.129808e+01 8.044221e+00 
-5.385420e+00 -1.590701e+01 
1.574946e+00 3.321609e+00 
1.660378e+01 -8.017025e+00 
-2.494382e+01 -2.722088e+01 
-3.717305e+00 1.384832e+01 
-1.562764e+01 -1.670721e+00 
2.508913e+00 3.246829e+00 
-7.374831e-01 1.140326e+01 
5.850881e+00 -2.357513e+01 
-2.719743e+01 -3.320822e+00 
-1.307657e+01 1.315563e+01 
-1.392726e+01 8.980936e+00 
7.056711e+00 1.756705e+01 
-1.341365e+01 7.246709e+00 
1.380060e+01 1.053553e+01 
-8.986234e+00 1.365691e+01 
2.338146e+01 1.192234e+01 
6.306033e+00 -2.176973e+01 
-7.765875e+00 1.773078e+01 
-4.623808e-01 -2.689287e+01 
-6.600900e+00 3.776332e+01 
7.369680e-01 -1.867954e+01 
9.848881e+00 2.486920e+01 
4.806511e+00 -7.672560e+00 
5.700674e+00 -8.764570e+00 
-1.160327e+00 -2.505935e-01 
-1.938113e+01 -1.189864e+01 
-1.489238e+00 2.183152e+01 
-5.399203e-01 -6.271744e+00 
-2.140680e+01 1.633964e+01 
2.138124e+01 1.842307e+01 
-4.813250e+00 9.612812e-01 
2.896677e+00 5.859236e+00 
1.042365e+01 1.731934e+01 
-3.421914e+00 -3.560959e+00 
1.700840e+01 1.701259e+01 
6.517902e+00 4.517498e+00 
1.464985e+01 -7.096391e+00 
9.895027e+00 1.026670e+01 
8.755671e+00 -1.412650e+01 
1.604194e+01 -5.152866e+00 
-1.558292e+01 -1.786682e+01 
2.965530e+00 2.403622e+00 
-2.098596e+01 1.470837e+00 
1.376682e+01 1.936319e+01 
4.589016e+00 3.261380e+00 
2.192185e+01 -5.482039e+00 
1.111300e+00 -1.305373e+01 
-1.573283e+01 -1.412661e+01 
-3.268251e-01 1.908979e+01 
3.520969e+00 -2.465639e+00 
-9.274252e-01 -7.194090e+00 
3.863468e+00 2.108845e+01 
4.162283e+00 -2.838522e+01 
-8.411122e+00 1.848959e+01 
2.993616e+00 -9.442899e+00 
-1.811114e+01 -2.470152e+00 
-2.045088e+00 4.008250e+01 
2.295675e+01 -3.817748e+00 
1.192443e+01 6.123967e+00 
2.993348e+00 -9.685658e+00 
9.061256e+00 1.074011e+01 
2.059675e+01 -2.152905e+01 
-1.940107e+01 -9.059609e+00 
-5.695930e+00 -3.131823e+00 
-2.558614e+00 1.928813e+01 
6.063795e+00 -5.141290e+00 
-4.183368e-01 1.760202e-01 
5.709460e+00 1.916233e+01 
6.486239e+00 -2.598133e+01 
3.746159e+00 1.958656e+01 
-1.591118e+01 -2.020130e+01 
1.483045e+01 2.641778e+01 
9.389646e-01 -7.809224e+00 
6.385420e+00 -7.262592e+00 
-5.280447e+00 4.938462e+00 
-4.952896e+00 2.168193e+00 
9.874068e+00 6.219408e+00 
-3.780662e+00 5.580620e+00 
1.469700e+01 3.073996e+00 
-1.503605e+00 -9.634076e+00 
-4.295452e+00 1.586330e+01 
1.336399e+01 2.116733e+00 
1.514247e+01 -3.792673e-01 
-7.876178e+00 -1.249764e+01 
9.976988e-01 1.505534e+01 
1.795400e+01 -3.017198e-01 
-5.683605e+00 -4.536925e+00 
1.379113e+01 3.628819e+00 
6.062675e+00 -1.124363e-01 
-9.896533e+00 -1.240746e+01 
2.371069e+01 3.642329e+01 
2.333195e+01 -3.314852e+01 
-1.354018e+00 -2.562453e+01 
-2.329683e+01 1.659429e+01 
2.589025e+01 -1.695025e+01 
-1.679255e+01 -3.109001e+00 
-8.806755e+00 -2.029956e+00 
-1.619959e+00 1.559502e+01 
2.067901e+01 1.553521e+01 
1.454960e+01 -2.792818e+01 
-2.911586e+00 -5.535457e+00 
-1.635642e+01 -8.004031e+00 
6.562472e+00 6.445502e+00 
-7.002767e+00 8.402524e-01 
1.751738e+00 -6.777948e+00 
-1.236294e+01 1.681552e+01 
1.314528e+01 4.357340e+00 
2.089197e+00 9.451567e+00 
1.601369e+01 2.802620e+00 
1.510267e+01 -4.766184e+00 
-2.657146e+00 -1.460667e+01 
7.972651e+00 1.078485e+01 
4.454905e+00 -2.516317e+01 
-1.432019e+01 1.362276e+01 
5.834253e+00 -7.432473e+00 
-1.375384e+00 3.187431e+01 
3.190601e+01 -2.320744e+01 
-1.027540e+01 1.587169e+01 
2.737887e+01 -1.106777e+01 
1.803880e+01 2.187317e-01 
9.274878e+00 -3.855211e+01 
-3.644335e+00 -7.822401e+00 
-1.305312e+01 -2.814457e+01 
-1.466091e+01 1.672163e+01 
1.204582e+01 -1.664085e+01 
-2.426058e+01 -4.464784e+00 
-7.342727e+00 1.843238e+01 
2.432460e+01 9.732544e+00 
4.875296e+00 -2.593560e+01 
-1.750970e+01 1.534115e+00 
1.259538e+01 4.997497e+00 
-3.748393e+00 -1.279950e+01 
-1.133761e+01 -3.452516e+00 
-2.198949e-01 2.178619e+01 
1.312559e+01 -6.195530e+00 
1.058617e+01 -6.360246e+00 
-2.170957e+01 -9.739417e-01 
2.914458e+01 1.931418e+01 
1.314582e+01 -2.269674e+01 
-2.891620e+00 -8.444422e+00 
1.939369e+01 -1.201496e+01 
-1.520492e+01 -3.132327e+01 
-1.980672e+01 -6.122469e+00 
-1.190519e+01 1.019283e+01 
-2.474534e+00 2.679793e+00 
8.172071e+00 -9.454753e-01 
-1.383910e+01 -6.984146e+00 
-5.595630e-01 8.912932e+00 
1.013992e+00 -2.379514e-01 
3.092624e+00 1.197125e+01 
2.371146e+01 -2.143816e+01 
-2.329762e+01 -1.040908e+01 
3.958988e-01 -6.812020e+00 
-1.843032e+01 4.330196e+00 
9.371666e-01 1.930489e+00 
-8.221155e+00 2.490777e+00 
-3.942038e+00 6.018468e+00 
-2.209838e+00 8.273966e-01 
-1.264046e+01 1.931523e+01 
2.763414e+01 8.553492e+00 
-5.943670e+00 -7.636125e+00 
5.446831e+00 6.749304e+00 
1.127741e+01 6.889660e+00 
7.903950e+00 -1.345946e+01 
1.865731e+00 -6.475921e+00 
-1.561969e+01 3.085204e+00 
1.858689e+01 7.778688e+00 
1.979113e+00 -7.534578e+00 
-2.356451e+00 -1.036730e+01 
-3.725544e+00 1.205900e+01 
5.059626e+00 -1.456538e+00 
1.220332e+01 5.669936e+00 
-3.559974e+00 -1.147093e+01 
1.475477e+01 1.665398e+01 
9.187105e+00 -1.918565e+01 
2.164931e+01 -1.961094e+00 
-1.745631e+01 -4.380387e+01 
-1.335435e+01 2.070930e+01 
2.307991e+00 -6.080726e+00 
1.001798e+01 -1.823576e+00 
-1.799587e+01 -1.605055e+01 
-6.973921e-01 2.116111e+01 
9.927064e+00 -4.441248e+00 
6.769690e+00 8.280005e-01 
1.205215e+01 -1.000863e+01 
-8.848329e+00 -1.529405e+01 
1.386148e+01 8.650590e+00 
-1.042062e+00 -3.774098e+01 
-2.076583e+01 -5.505362e+00 
-1.501696e+01 1.089065e+01 
6.977101e+00 -1.219602e+01 
-2.054839e+01 1.832174e+01 
1.849443e+01 -1.114402e+01 
-2.085786e+01 6.374689e+00 
2.170542e+01 1.279173e+01 
5.239278e+00 -3.540583e+01 
-3.091386e+01 7.324985e+00 
3.475834e+00 1.248235e+01 
1.367164e+01 6.247812e+00 
8.739926e+00 -1.557495e+01 
-1.148119e+01 -1.918126e+01 
-1.593343e+01 1.648452e+01 
1.036320e+01 -5.358530e+00 
-8.195532e+00 8.167220e+00 
1.849873e+01 -4.314633e+00 
-1.177722e+01 -1.766021e+01 
6.204404e-01 1.463177e+01 
9.950714e+00 -2.601730e+01 
-2.554153e+01 -4.836564e+00 
-8.403106e+00 9.275212e+00 
5.368744e+00 -1.183715e+00 
-1.883193e+01 5.031748e-01 
5.827733e+00 8.898327e+00 
-4.341080e+00 4.974078e+00 
4.933412e+00 -4.274923e+00 
-7.540468e+00 4.269080e+00 
3.368641e+00 3.108999e+00 
-9.385321e+00 -6.556681e+00 
-4.942077e+00 2.476354e+01 
1.193058e+01 3.721499e+00 
9.072138e+00 1.163563e+00 
-3.650500e+00 1.181379e+01 
2.080936e+01 1.059261e+01 
4.027531e+01 3.022079e+00 
8.523878e+00 -3.965205e+01 
1.412231e+01 -1.982041e+01 
-2.171702e+01 -1.921000e+01 
2.468006e+00 -2.253874e+01 
-2.258599e+01 8.298130e+00 
2.251230e+00 -1.308416e+01 
6.463934e-01 6.655208e+00 
8.117401e+00 -1.900389e+01 
-1.101686e+01 -2.555040e+01 
-2.024398e+01 -7.258218e+00 
-1.552733e+01 1.423568e+00 
-5.641152e+00 -8.258836e+00 
-9.264681e+00 -7.906142e-01 
-2.892147e+01 -1.350310e+01 
-5.591910e+00 2.384160e+01 
-3.439730e+00 -6.968344e+00 
-1.765070e+01 -4.585939e+00 
-1.168346e+01 2.094883e+00 
-3.654233e+01 2.943360e+01 
3.017469e+01 1.248474e+00 
-2.537695e+01 2.914345e+01 
1.375751e+01 -1.745383e+01 
6.671970e+00 3.486234e+01 
-1.921946e+01 -2.322617e+01 
2.850494e+01 2.689218e+01 
-2.073437e+01 -2.310734e+00 
2.841862e+01 -7.598486e+00 
-1.150098e+01 5.728366e+00 
-2.801323e+00 -1.816853e+01 
-6.701462e+00 7.315006e+00 
-9.669051e+00 1.241626e+01 
3.655925e+00 -1.495029e+01 
-1.211831e+01 3.099508e+01 
8.873884e+00 -1.044572e+01 
8.105245e+00 1.266573e+01 
-6.255854e+00 -1.148629e+01 
-1.476648e+00 -2.375682e+00 
-1.990250e+01 1.775332e+01 
1.451481e+01 1.047996e+01 
8.457176e+00 1.491059e+01 
1.770067e+01 -1.433494e+01 
-1.222043e+00 1.272387e+00 
9.393146e+00 -1.047089e+01 
-4.383878e+00 -1.230123e+01 
-5.726934e+00 -2.450727e+00 
-1.180006e+01 -1.264314e+01 
-1.348109e+01 1.336481e+01 
-3.097760e+00 2.352145e+00 
-8.901792e+00 1.084617e+01 
1.741315e+01 1.215169e+01 
-1.628000e+01 -1.317127e+01 
1.990686e+01 1.747670e+01 
-2.559854e+01 -1.123197e+01 
2.181283e+01 2.015152e+01 
-2.283113e+00 -3.795661e+00 
9.307084e+00 -7.947836e+00 
-4.061048e+00 -9.286098e+00 
-1.945612e+01 8.232013e+00 
4.839027e+00 -5.101838e+00 
-9.762655e+00 3.327336e+01 
2.300558e+01 -1.890140e+01 
-2.963886e+00 5.583583e+00 
-8.669070e+00 -1.398897e+01 
-1.263784e+01 5.885773e+00 
-5.770675e+00 2.277373e+01 
5.255538e+00 8.613697e+00 
1.981800e+01 1.208797e+01 
2.979215e+00 -2.526506e+00 
1.682118e+01 -1.644672e+00 
5.776130e+00 -6.350054e+00 
6.155670e+00 -5.835012e+00 
5.785357e+00 -2.617557e+01 
-2.453700e+01 5.215903e-01 
-1.093566e+01 -4.781812e+00 
-5.963147e+00 2.814203e+01 
1.784822e+01 2.699332e+00 
6.415250e+00 -1.378511e+01 
-6.317895e-01 1.424389e+00 
-1.100314e+01 -1.549563e+01 
9.511702e-01 1.566981e+01 
1.389361e-01 -2.983022e+00 
9.666346e+00 -1.143538e+01 
-1.601250e+01 -4.285688e+00 
-4.691310e+00 -4.496214e+00 
-1.209674e+01 -8.503034e-01 
-1.707925e+01 4.689684e+00 
-1.494898e+01 2.023713e+01 
1.618732e+01 2.309420e+01 
6.754600e+00 -8.200694e-01 
9.401529e+00 1.474436e+00 
1.371218e+01 -1.241508e+00 
-9.424198e+00 -3.609244e+01 
-3.648360e+01 2.116467e+01 
1.472760e+01 2.136392e+01 
-6.047075e-01 -1.369181e+01 
-1.515953e+01 1.596888e+01 
1.223968e+00 8.940179e+00 
-3.043615e+00 1.992097e+01 
1.885612e+01 1.221960e+01 
6.003257e+00 4.511063e+00 
1.776643e+01 -4.909586e+00 
-7.648499e+00 8.922442e+00 
2.651549e+01 -4.805490e+00 
-4.369177e+00 -5.230488e+00 
7.606587e+00 -9.411040e+00 
-8.887717e+00 -8.044921e-02 
5.525556e+00 -2.242709e+00 
-1.142046e+01 -4.482131e-01 
-2.815509e+00 7.189425e+00 
8.273224e+00 2.475467e+01 
2.319680e+01 -1.594628e+01 
4.558254e+00 -5.769484e+00 
-9.999590e+00 -1.594764e+01 
-5.633227e+00 1.064728e+00 
-3.746855e+00 1.345221e+01 
2.223207e+00 -1.037510e+01 
5.588546e+00 7.053587e+00 
-2.619344e+01 -3.231541e+00 
2.379171e+01 2.598948e+01 
5.932032e+00 -3.535620e+00 
1.065014e+01 -1.340361e+01 
1.759632e+00 2.779439e+00 
-1.076970e+00 -1.757094e+01 
-1.314063e+01 -5.313982e+00 
-7.828909e+00 1.681509e+01 
3.441287e+00 -2.062505e+00 
7.977423e+00 2.279129e-01 
-2.395011e+01 -2.464420e+00 
1.081765e+01 2.417665e+01 
1.457077e+01 -5.578325e+00 
-1.145749e+01 -1.934479e+00 
1.797667e+01 2.288121e+00 
-1.748373e+01 -9.116759e-01 
1.855732e+01 -2.490551e+00 
-2.781628e+01 -1.304876e+00 
1.272412e+01 2.958567e+01 
1.309108e+01 -1.381249e+01 
-4.554386e+00 1.865234e+01 
2.689029e+01 -6.192207e+00 
7.514597e+00 -1.133456e+01 
-7.114352e+00 -1.879658e+01 
-6.297526e+00 3.992503e+00 
-5.484260e+00 2.992651e-01 
1.145988e+01 6.037713e+00 
3.144492e+00 -1.754298e+01 
-9.905332e+00 -1.644225e+01 
-3.316112e+01 6.821067e-01 
-1.285312e+01 2.978401e+01 
1.877784e+01 1.655592e+01 
-2.848597e+00 4.804617e+00 
2.272991e+01 -6.365990e+00 
-2.592336e+01 1.420766e+01 
3.359822e+01 -2.323371e+00 
-9.425672e+00 3.577363e+00 
4.862458e-01 -8.453326e+00 
1.311888e+01 1.550260e+01 
-4.915417e+00 -9.328127e+00 
1.956572e+01 -6.317792e+00 
-2.124534e+01 -5.496439e+00 
-2.215532e-01 2.270351e-01 
-1.122795e+00 1.380514e+01 
-4.204876e+00 -1.145064e+01 
-8.347045e+00 2.789938e+01 
2.406511e+01 -1.197570e+00 
-1.026498e+01 -1.005032e+00 
7.921043e+00 1.370091e+01 
1.663839e+01 3.105783e+00 
3.710037e+00 -5.336750e+00 
1.444483e+01 -6.780313e+00 
-9.528892e+00 1.248289e-01 
1.360152e+01 -9.045278e+00 
-6.393720e+00 4.962301e+00 
6.371272e+00 -1.588980e+01 
-1.919537e+01 5.829984e+00 
8.449697e+00 2.213161e+01 
2.112731e+01 -9.786499e+00 
8.748485e-01 -8.524178e+00 
-8.956611e+00 -5.859908e+00 
1.128478e+01 1.008717e+01 
1.121483e+00 -1.853579e+01 
-8.909774e+00 3.784788e+00 
4.619517e+00 1.250498e+00 
2.580930e+00 -2.299790e+00 
1.525936e+00 -6.220371e+00 
1.043306e+00 -8.555305e+00 
-1.645624e+01 -8.336605e+00 
-6.361606e+00 3.356618e+00 
-2.154738e+01 9.320331e+00 
1.150550e+01 2.163964e+01 
-1.340142e+00 -8.027714e-01 
9.132039e+00 1.758706e+01 
1.581064e+01 -5.607550e+00 
-4.390479e-01 -1.117020e+01 
-1.391992e+01 1.018340e+01 
2.053806e+01 1.434787e+01 
1.258865e+01 -9.210464e+00 
4.865872e+00 -1.369758e+01 
-2.689598e+00 -5.908867e-01 
5.571953e-02 -1.504763e+01 
-6.728773e+00 8.866033e+00 
4.306250e+00 -1.086953e+01 
-2.608752e+00 -2.568466e+00 
-1.023946e+01 -5.662200e+00 
-3.729690e+00 -3.558194e+00 
-1.047422e+01 7.021087e+00 
-9.644352e+00 -1.030580e+01 
-1.116193e+01 2.489157e+01 
3.810737e+00 -3.781146e+00 
-1.550091e+01 5.213541e+00 
-2.411956e+00 3.215282e+01 
1.857920e+01 -7.618016e+00 
-1.289519e+01 8.500678e+00 
-5.019463e+00 1.618607e+01 
1.995191e+01 1.905793e+01 
3.747882e+00 3.872595e+00 
2.505783e+01 7.909087e+00 
