   I        Q 
7.194555e+00        0 
2.359655e+00        0 
2.308374e+01        0 
2.892763e+01        0 
9.676654e+00        0 
8.673009e+00        0 
1.321542e+01        0 
1.560864e+01        0 
6.739325e+00        0 
1.592147e+01        0 
2.014896e+01        0 
7.790170e+00        0 
1.063173e+01        0 
1.262138e+01        0 
5.265104e+00        0 
1.345620e+01        0 
1.201065e+01        0 
2.224990e+01        0 
2.127187e+01        0 
2.173796e+01        0 
4.715402e+01        0 
2.464171e+01        0 
6.504002e+00        0 
1.018260e+01        0 
2.411372e+01        0 
2.117260e+01        0 
1.087526e+01        0 
6.820138e+00        0 
1.566611e+01        0 
1.766920e+01        0 
1.633932e+01        0 
3.775537e+01        0 
2.148322e+01        0 
1.855035e+01        0 
1.405072e+01        0 
2.753040e+01        0 
2.159243e+01        0 
2.181025e+01        0 
2.519432e+01        0 
3.579138e+01        0 
3.176983e+01        0 
1.295725e+01        0 
1.503160e+01        0 
1.785961e+01        0 
2.235483e+01        0 
2.292626e+01        0 
1.166661e+01        0 
1.157023e+01        0 
1.899524e+01        0 
2.122701e+01        0 
1.464492e+01        0 
2.785528e+01        0 
2.599543e+01        0 
1.251566e+01        0 
5.497690e+00        0 
1.883866e+01        0 
1.063686e+01        0 
6.602002e+00        0 
6.527903e+00        0 
8.665086e+00        0 
4.584061e+00        0 
1.144877e+01        0 
2.525187e+01        0 
1.249753e+01        0 
9.146451e+00        0 
1.236494e+01        0 
2.335022e+01        0 
4.038854e+01        0 
4.055788e+01        0 
2.433697e+01        0 
2.899401e+01        0 
2.267346e+01        0 
2.406212e+01        0 
1.327642e+01        0 
6.686526e+00        0 
2.066495e+01        0 
2.782434e+01        0 
2.150582e+01        0 
1.559245e+01        0 
1.000155e+01        0 
9.298354e+00        0 
3.191841e+01        0 
2.448860e+01        0 
7.771072e+00        0 
1.823673e+01        0 
1.186978e+01        0 
4.692205e+01        0 
3.020051e+01        0 
3.864363e+01        0 
2.222398e+01        0 
3.549504e+01        0 
3.014701e+01        0 
3.918828e+01        0 
2.086273e+01        0 
2.941691e+01        0 
1.284861e+01        0 
1.838322e+01        0 
9.920631e+00        0 
1.573703e+01        0 
1.539080e+01        0 
3.327985e+01        0 
1.370616e+01        0 
1.503714e+01        0 
1.307940e+01        0 
2.797205e+00        0 
2.667002e+01        0 
1.790277e+01        0 
1.714204e+01        0 
2.277728e+01        0 
1.764188e+00        0 
1.406665e+01        0 
1.305904e+01        0 
6.229272e+00        0 
1.729423e+01        0 
1.898309e+01        0 
3.889563e+00        0 
1.403144e+01        0 
2.123397e+01        0 
2.094088e+01        0 
2.648996e+01        0 
2.795429e+01        0 
2.969652e+01        0 
4.429407e+00        0 
1.223887e+01        0 
1.013527e+01        0 
2.112597e+01        0 
7.031709e+00        0 
3.467602e+01        0 
2.977447e+01        0 
6.321473e+00        0 
1.645734e+01        0 
1.394121e+01        0 
2.349348e+01        0 
1.009041e+01        0 
2.321362e+01        0 
3.906271e+00        0 
1.690139e+01        0 
8.584105e+00        0 
8.481724e+00        0 
2.680729e+01        0 
2.454255e+01        0 
1.193542e+01        0 
2.876687e+01        0 
1.805119e+01        0 
1.520476e+01        0 
1.558218e+00        0 
1.900483e+01        0 
1.569865e+01        0 
2.986255e+00        0 
1.497352e+01        0 
1.657611e+01        0 
6.498025e+00        0 
1.212658e+01        0 
1.771141e+01        0 
2.515976e+01        0 
2.820233e+01        0 
6.804200e+00        0 
9.516444e+00        0 
1.376827e+01        0 
3.730255e+01        0 
4.217815e+01        0 
2.594839e+01        0 
1.370516e+01        0 
2.201855e+01        0 
9.023575e+00        0 
2.015214e+01        0 
2.246935e+01        0 
7.509246e+00        0 
1.843231e+01        0 
1.175200e+01        0 
2.694743e+01        0 
6.815256e+00        0 
1.210074e+01        0 
8.888082e+00        0 
5.963348e+00        0 
1.142925e+01        0 
7.721070e+00        0 
2.610057e+01        0 
2.814917e+01        0 
7.352865e+00        0 
1.882337e+01        0 
5.732966e+00        0 
1.396427e+01        0 
1.061062e+01        0 
8.999163e+00        0 
2.639203e+01        0 
3.523491e+01        0 
6.905767e+00        0 
1.711965e+01        0 
3.289618e+00        0 
1.760392e+01        0 
1.417443e+01        0 
1.854829e+01        0 
4.012030e+00        0 
7.980678e+00        0 
2.407657e+01        0 
2.648645e+01        0 
1.560208e+01        0 
1.161965e+01        0 
1.812170e+01        0 
1.750748e+01        0 
1.872370e+01        0 
2.784687e+01        0 
3.220583e+01        0 
1.903054e+01        0 
1.920032e+01        0 
2.759404e+01        0 
1.359931e+01        0 
2.009789e+01        0 
7.456468e+00        0 
5.492419e+00        0 
1.295310e+01        0 
1.782257e+01        0 
1.919540e+01        0 
3.316813e+01        0 
3.243902e+01        0 
2.503409e+01        0 
5.585593e+00        0 
2.360454e+01        0 
2.956143e+01        0 
3.367846e+01        0 
1.008171e+01        0 
8.467299e+00        0 
2.030851e+01        0 
1.054397e+01        0 
2.056044e+01        0 
2.194482e+01        0 
3.172235e-01        0 
1.385073e+01        0 
1.219828e+01        0 
2.912128e+01        0 
2.409489e+01        0 
1.031406e+01        0 
1.582586e+01        0 
1.692577e+01        0 
6.499636e+00        0 
1.595700e+01        0 
9.529709e+00        0 
1.633458e+01        0 
8.093459e+00        0 
1.711954e+01        0 
2.006118e+01        0 
2.368978e+01        0 
2.328388e+01        0 
8.568954e+00        0 
1.070324e+01        0 
1.513596e+01        0 
1.856968e+01        0 
9.680325e+00        0 
4.785779e+00        0 
3.456911e+00        0 
6.404803e+00        0 
8.618685e+00        0 
1.844740e+01        0 
7.192838e+00        0 
2.347676e+01        0 
2.450818e+01        0 
1.562185e+00        0 
1.981663e+01        0 
1.677560e+01        0 
1.117882e+01        0 
1.724720e+01        0 
2.505341e+01        0 
1.559830e+01        0 
1.453618e+01        0 
2.753741e+00        0 
1.504773e+01        0 
1.113027e+01        0 
1.169147e+01        0 
3.660957e+00        0 
1.170073e+01        0 
5.154739e+00        0 
1.260972e+01        0 
1.411464e+01        0 
2.727964e+01        0 
5.368313e+00        0 
1.635419e+01        0 
3.224316e+01        0 
2.008036e+01        0 
1.544498e+01        0 
1.694650e+01        0 
2.759137e+01        0 
5.389212e+00        0 
2.627639e+01        0 
1.648338e+01        0 
1.194668e+00        0 
1.685343e+00        0 
5.728104e+00        0 
2.916701e+00        0 
6.773105e+00        0 
1.210529e+01        0 
1.048944e+01        0 
1.020988e+01        0 
1.603032e+01        0 
7.744839e+00        0 
2.057824e+01        0 
2.030283e+01        0 
8.016384e+00        0 
1.558848e+01        0 
3.383364e+00        0 
1.162441e+01        0 
9.204664e+00        0 
1.542648e+01        0 
3.145742e+01        0 
9.687035e+00        0 
6.750598e+00        0 
2.685590e+01        0 
3.575158e+01        0 
1.928064e+01        0 
2.994426e+01        0 
3.429028e+01        0 
3.712896e+01        0 
2.552605e+01        0 
9.851584e+00        0 
1.932088e+01        0 
2.540117e+01        0 
1.890414e+01        0 
1.533581e+01        0 
3.172341e+01        0 
2.519129e+01        0 
1.598643e+00        0 
1.173784e+01        0 
3.463496e+01        0 
2.820176e+01        0 
2.257889e+01        0 
2.606925e+01        0 
1.048184e+01        0 
2.232864e+01        0 
1.971099e+01        0 
2.060171e+01        0 
2.577221e+01        0 
5.663214e+00        0 
5.235377e+00        0 
3.207634e+00        0 
1.420179e+01        0 
1.676147e+01        0 
4.894735e+00        0 
4.093453e+00        0 
5.187397e+00        0 
2.081227e+01        0 
3.450734e+01        0 
9.819287e+00        0 
2.710339e+01        0 
2.241039e+01        0 
5.835053e+00        0 
6.911843e+00        0 
1.729123e+01        0 
3.205355e+01        0 
2.636606e+01        0 
2.129393e+01        0 
2.744723e+01        0 
2.412567e+00        0 
2.431416e+01        0 
1.586372e+01        0 
2.728062e+01        0 
4.874617e+01        0 
2.669582e+01        0 
6.666298e+00        0 
1.085465e+01        0 
3.028253e+01        0 
4.659528e+01        0 
1.851736e+01        0 
2.128285e+01        0 
1.699566e+01        0 
7.985508e+00        0 
6.007042e+00        0 
1.467296e+01        0 
3.579319e+01        0 
4.368341e+01        0 
2.014449e+01        0 
2.067703e+01        0 
1.875727e+01        0 
1.285003e+01        0 
1.616099e+01        0 
1.872921e+01        0 
9.545405e+00        0 
1.223580e+01        0 
8.994470e+00        0 
1.467806e+01        0 
2.161824e+01        0 
9.690768e+00        0 
2.621562e-01        0 
3.271064e+01        0 
2.144501e+01        0 
2.659729e+01        0 
3.338920e+01        0 
1.813568e+01        0 
2.950843e+01        0 
2.849154e+01        0 
3.229450e+01        0 
2.512216e+01        0 
1.954431e+01        0 
9.031958e+00        0 
4.823359e+00        0 
1.485614e+01        0 
2.724387e+01        0 
2.039519e+01        0 
1.252691e+01        0 
9.606937e+00        0 
3.703380e+01        0 
3.746661e+01        0 
2.129732e+01        0 
3.881290e+00        0 
1.296378e+01        0 
1.215621e+01        0 
2.271551e+01        0 
2.162966e+01        0 
1.659919e+01        0 
2.145553e+01        0 
1.399743e+00        0 
9.999042e+00        0 
1.197995e+01        0 
1.434661e+01        0 
1.109710e+01        0 
2.074848e+01        0 
3.209938e+01        0 
2.195185e+01        0 
1.080344e+01        0 
9.675688e+00        0 
2.493180e+01        0 
3.058723e+01        0 
2.645754e+00        0 
1.815606e+01        0 
1.969176e+01        0 
3.524792e+01        0 
4.209682e+01        0 
1.915187e+01        0 
2.503812e+01        0 
3.713744e+01        0 
1.202488e+01        0 
1.663381e+01        0 
9.986962e+00        0 
1.110198e+01        0 
2.551682e+01        0 
8.101537e+00        0 
1.601074e+01        0 
1.404638e+01        0 
7.516030e+00        0 
3.014441e+01        0 
4.070494e+01        0 
2.009687e+01        0 
2.434991e+01        0 
7.863387e+00        0 
1.091703e+01        0 
1.024099e+01        0 
1.226281e+01        0 
2.576948e+01        0 
3.284968e+01        0 
1.358206e+01        0 
1.497156e+01        0 
2.314131e+01        0 
3.941548e+01        0 
2.629826e+01        0 
2.166978e+01        0 
2.183459e+01        0 
3.595354e+01        0 
3.151437e+01        0 
2.218976e+01        0 
1.317454e+01        0 
4.841934e+00        0 
8.431770e+00        0 
1.439015e+01        0 
1.711248e+01        0 
2.538986e+00        0 
2.981315e+01        0 
2.471563e+01        0 
9.959784e+00        0 
1.693943e+01        0 
1.730206e+01        0 
1.987458e+01        0 
6.153919e+00        0 
4.192412e+01        0 
2.869375e+01        0 
1.219877e+01        0 
7.702140e+00        0 
2.242664e+01        0 
1.172795e+01        0 
2.606389e+01        0 
1.648337e+01        0 
1.132110e+01        0 
1.692937e+01        0 
1.074219e+01        0 
2.489306e+01        0 
3.234199e+01        0 
2.869060e+01        0 
4.231015e+01        0 
5.192399e+01        0 
2.433050e+01        0 
1.343584e+01        0 
2.992051e+01        0 
3.177796e+01        0 
9.631389e+00        0 
2.521959e+01        0 
2.756404e+01        0 
6.494225e+00        0 
1.304917e+01        0 
1.910396e+01        0 
1.656612e+01        0 
1.100250e+01        0 
9.749052e+00        0 
1.394076e+01        0 
7.667053e+00        0 
3.674246e+01        0 
2.720852e+01        0 
1.280765e+01        0 
1.240356e+01        0 
1.096505e+01        0 
1.536811e+01        0 
1.569282e+01        0 
7.756307e+00        0 
2.228955e+01        0 
2.575726e+01        0 
2.318103e+01        0 
1.632213e+01        0 
3.916499e+01        0 
1.667556e+01        0 
1.197943e+01        0 
2.233795e+01        0 
3.650088e+01        0 
1.786241e+01        0 
1.877441e+01        0 
2.347642e+01        0 
2.155978e+01        0 
2.312832e+01        0 
2.258725e+01        0 
2.090630e+01        0 
3.897551e+01        0 
1.974285e+01        0 
1.368764e+01        0 
4.606634e+00        0 
1.938316e+01        0 
1.697070e+01        0 
1.561770e+01        0 
3.226993e+01        0 
1.550835e+01        0 
2.920453e+01        0 
3.115554e+01        0 
1.334593e+01        0 
1.547565e+01        0 
2.056278e+01        0 
2.014930e+01        0 
1.015774e+01        0 
1.010829e+01        0 
2.896175e+00        0 
1.460973e+01        0 
1.340946e+01        0 
2.477966e+01        0 
1.916755e+01        0 
6.794115e+00        0 
7.309726e+00        0 
8.913616e+00        0 
1.779258e+01        0 
1.184703e+01        0 
1.354543e+01        0 
1.491336e+01        0 
1.597711e+01        0 
3.253553e+01        0 
2.723093e+01        0 
3.125262e+01        0 
2.178169e+01        0 
3.732281e+00        0 
8.193647e+00        0 
6.798081e+00        0 
1.962093e+01        0 
2.087281e+01        0 
1.680151e+01        0 
1.298720e+01        0 
1.700107e+01        0 
1.050659e+01        0 
6.338400e+00        0 
2.390719e+01        0 
8.559363e+00        0 
3.394166e+01        0 
2.785929e+01        0 
1.709802e+01        0 
3.304740e+01        0 
6.854299e+00        0 
2.830610e+01        0 
2.074436e+01        0 
5.240603e+00        0 
9.065050e+00        0 
6.265353e+00        0 
9.236821e+00        0 
1.702901e+01        0 
2.992787e+01        0 
2.703277e+01        0 
1.627406e+01        0 
8.611784e+00        0 
9.531736e+00        0 
3.152411e+01        0 
1.581759e+01        0 
1.331779e+01        0 
9.874392e+00        0 
9.372818e+00        0 
1.544560e+01        0 
2.194924e+01        0 
3.081069e+00        0 
7.468481e+00        0 
1.875887e+01        0 
7.201720e+00        0 
1.491340e+01        0 
1.562104e+01        0 
1.634732e+01        0 
1.102204e+01        0 
5.190364e+00        0 
8.885524e+00        0 
4.222376e+00        0 
2.495377e+01        0 
2.118369e+01        0 
1.289198e+01        0 
1.179537e+01        0 
1.586778e+01        0 
9.322431e+00        0 
2.228345e+01        0 
2.725889e+01        0 
3.217614e+01        0 
5.052026e+01        0 
2.866808e+01        0 
6.536194e+00        0 
1.295779e+01        0 
9.048674e+00        0 
2.220159e+01        0 
1.431038e+01        0 
1.606745e+01        0 
1.077504e+01        0 
2.130150e+01        0 
2.146704e+01        0 
1.696321e+01        0 
1.600483e+01        0 
2.109060e+01        0 
2.919845e+01        0 
9.880078e+00        0 
3.616956e+01        0 
1.770798e+01        0 
4.197923e+00        0 
2.728457e+01        0 
2.956643e+01        0 
9.058383e+00        0 
5.887229e+00        0 
4.500874e+00        0 
2.200914e+01        0 
2.839751e+01        0 
2.350191e+01        0 
3.040975e+01        0 
1.875928e+01        0 
2.172447e+00        0 
1.840271e+01        0 
1.887291e+01        0 
1.804031e+01        0 
2.184956e+00        0 
1.114275e+01        0 
2.743410e+01        0 
2.402811e+01        0 
2.674529e+01        0 
2.708069e+01        0 
2.297985e+01        0 
1.222393e+01        0 
3.899878e+01        0 
6.241679e+00        0 
2.245934e+01        0 
8.313555e+00        0 
5.822657e+00        0 
6.923962e+00        0 
1.707197e+01        0 
4.053219e+00        0 
1.578032e+01        0 
2.160185e+01        0 
3.115940e+01        0 
2.253968e+01        0 
1.605491e+01        0 
9.620370e+00        0 
1.065566e+01        0 
1.209517e+01        0 
5.100164e+00        0 
8.120910e+00        0 
1.242897e+01        0 
4.705287e+00        0 
2.289009e+01        0 
3.788448e+01        0 
1.324350e+01        0 
5.946581e+00        0 
3.339514e+01        0 
5.351944e+01        0 
6.346288e+00        0 
3.716188e+01        0 
2.825795e+00        0 
2.472667e+01        0 
5.924154e+00        0 
2.235047e+01        0 
2.279512e+01        0 
2.372003e+01        0 
2.893082e+01        0 
3.392866e+01        0 
1.465614e+01        0 
1.342677e+01        0 
1.428967e+01        0 
2.594885e+01        0 
3.743786e+01        0 
4.879974e+01        0 
3.035289e+01        0 
1.578540e+01        0 
1.448526e+01        0 
2.596981e+00        0 
1.137790e+01        0 
1.199055e+01        0 
1.598065e+01        0 
1.543463e+01        0 
2.465095e+01        0 
5.323492e+00        0 
1.087586e+01        0 
1.141878e+01        0 
2.191997e+01        0 
1.988398e+01        0 
2.619734e+01        0 
1.578340e+01        0 
1.708995e+01        0 
8.892978e+00        0 
5.745798e+00        0 
7.550989e+00        0 
1.520026e+01        0 
3.371710e+01        0 
2.909968e+01        0 
1.672672e+01        0 
4.129329e+01        0 
2.897820e+01        0 
1.788450e+01        0 
2.386193e+01        0 
7.569066e+00        0 
1.071711e+01        0 
2.276500e+01        0 
1.181800e+01        0 
7.074903e+00        0 
7.854490e+00        0 
7.400454e+00        0 
3.160014e+01        0 
1.846250e+01        0 
2.129181e+01        0 
4.775618e+00        0 
2.409359e+01        0 
6.702081e+00        0 
2.467224e+01        0 
2.771474e+01        0 
1.044259e+01        0 
8.829166e+00        0 
1.377087e+01        0 
1.026169e+01        0 
1.942062e+01        0 
1.448594e+01        0 
2.821410e+01        0 
3.642974e+01        0 
2.358527e+01        0 
6.953672e+00        0 
1.318676e+01        0 
1.987370e+01        0 
2.547819e+01        0 
3.828318e+01        0 
1.431059e+01        0 
4.114622e+01        0 
3.579122e+01        0 
2.605164e+01        0 
2.140613e+01        0 
2.988769e+01        0 
2.265546e+01        0 
1.463750e+01        0 
7.507328e+00        0 
1.819739e+01        0 
4.501737e+01        0 
1.291919e+01        0 
3.177143e+01        0 
2.277598e+01        0 
1.366219e+01        0 
1.536143e+01        0 
1.681624e+01        0 
2.029635e+01        0 
1.317099e+00        0 
2.039734e+01        0 
6.295993e+00        0 
1.516853e+01        0 
2.362364e+01        0 
4.532259e+01        0 
